,Bureau of Meteorology station number,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C),Date,Temperature Range
3873,9225,0,18.3,3.6,10/08/2003,14.7
3874,9225,45.8,16.1,8.6,11/08/2003,7.5
3875,9225,2.2,17,6.4,12/08/2003,10.6
3876,9225,0,17.4,3.6,13/08/2003,13.8
3877,9225,0,19.7,2.4,14/08/2003,17.3
3878,9225,0,19.7,7.7,15/08/2003,12
3879,9225,4.8,18.9,11.2,16/08/2003,7.7
3880,9225,0,19.8,10.4,17/08/2003,9.4
3881,9225,0,21.3,4.5,18/08/2003,16.8
3882,9225,1.4,16.8,9.6,19/08/2003,7.2
3883,9225,4.6,16.8,11.2,20/08/2003,5.6
3884,9225,0.6,17,9.6,21/08/2003,7.4
3885,9225,37.6,14.3,6.7,22/08/2003,7.6
3886,9225,3.8,17.1,7.7,23/08/2003,9.4
3887,9225,0,17.3,11.8,24/08/2003,5.5
3888,9225,2,17.9,8.5,25/08/2003,9.4
3889,9225,0,20.7,4.8,26/08/2003,15.9
3890,9225,0,20.8,4.3,27/08/2003,16.5
3891,9225,0,18.8,7.6,28/08/2003,11.2
3892,9225,0.8,16.9,9.6,29/08/2003,7.3
3893,9225,0,18.2,3,30/08/2003,15.2
3894,9225,0,20.1,4.2,31/08/2003,15.9
3895,9225,0,23.3,7.5,1/09/2003,15.8
3896,9225,0,24.9,9,2/09/2003,15.9
3897,9225,0,26.5,9.8,3/09/2003,16.7
3898,9225,9.2,19.2,7.3,4/09/2003,11.9
3899,9225,0,18.6,7.6,5/09/2003,11
3900,9225,0,19.6,4.7,6/09/2003,14.9
3901,9225,0.6,16.6,8.4,7/09/2003,8.2
3902,9225,5.2,18,10.8,8/09/2003,7.2
3903,9225,8.8,18,8,9/09/2003,10
3904,9225,3.6,16.3,11,10/09/2003,5.3
3905,9225,12.2,16.7,9.5,11/09/2003,7.2
3906,9225,3.6,18.1,12,12/09/2003,6.1
3907,9225,1.6,17.4,10.5,13/09/2003,6.9
3908,9225,0,18.7,10.4,14/09/2003,8.3
3909,9225,0,20.7,5.2,15/09/2003,15.5
3910,9225,0,20.5,8.5,16/09/2003,12
3911,9225,0,19.9,8.3,17/09/2003,11.6
3912,9225,0,19.3,9,18/09/2003,10.3
3913,9225,0.2,20.4,8.9,19/09/2003,11.5
3914,9225,8.2,18.2,13,20/09/2003,5.2
3915,9225,0.2,19.5,11.6,21/09/2003,7.9
3916,9225,9.6,17.1,10.3,22/09/2003,6.8
3917,9225,9.2,17.1,10.3,23/09/2003,6.8
3918,9225,4,18.2,12.9,24/09/2003,5.3
3919,9225,5,18.7,12.3,25/09/2003,6.4
3920,9225,0.2,22.1,5.2,26/09/2003,16.9
3921,9225,0,25.6,9.2,27/09/2003,16.4
3922,9225,0,26.8,14.2,28/09/2003,12.6
3923,9225,14.4,17.7,11.7,29/09/2003,6
3924,9225,6.2,19.5,9.3,30/09/2003,10.2
3925,9225,0,20.1,10.4,1/10/2003,9.7
3926,9225,0,22,10.7,2/10/2003,11.3
3927,9225,0,23,11.5,3/10/2003,11.5
3928,9225,0,22.4,10.7,4/10/2003,11.7
3929,9225,0.2,21.5,8.6,5/10/2003,12.9
3930,9225,0,22.5,7.7,6/10/2003,14.8
3931,9225,0,22.8,7.9,7/10/2003,14.9
3932,9225,0,25.9,11.7,8/10/2003,14.2
3933,9225,0,28.9,12.1,9/10/2003,16.8
3934,9225,0,31.7,19.3,10/10/2003,12.4
3935,9225,0,22.7,16,11/10/2003,6.7
3936,9225,0,21.7,13.5,12/10/2003,8.2
3937,9225,14.6,18.1,11.8,13/10/2003,6.3
3938,9225,7.8,19.3,7.7,14/10/2003,11.6
3939,9225,0.2,20.2,9.3,15/10/2003,10.9
3940,9225,0,20.9,5.9,16/10/2003,15
3941,9225,1,19.8,10.3,17/10/2003,9.5
3942,9225,0.2,18.1,4.3,18/10/2003,13.8
3943,9225,0,20.2,8.4,19/10/2003,11.8
3944,9225,0,20.7,13.3,20/10/2003,7.4
3945,9225,0,22.6,12.6,21/10/2003,10
3946,9225,0,22.9,12.1,22/10/2003,10.8
3947,9225,0,23,10.7,23/10/2003,12.3
3948,9225,0,24.2,13.2,24/10/2003,11
3949,9225,0,27.8,13.3,25/10/2003,14.5
3950,9225,0,23.5,14.8,26/10/2003,8.7
3951,9225,24.4,19.8,13.7,27/10/2003,6.1
3952,9225,0,20.4,10.5,28/10/2003,9.9
3953,9225,0,18.7,9.6,29/10/2003,9.1
3954,9225,0,18.7,8.4,30/10/2003,10.3
3955,9225,0,22.6,11.3,31/10/2003,11.3
3956,9225,0,26.3,10.6,1/11/2003,15.7
3957,9225,0,29.8,14,2/11/2003,15.8
3958,9225,0,30.4,11.3,3/11/2003,19.1
3959,9225,0,23.7,12.9,4/11/2003,10.8
3960,9225,0,25.4,13.1,5/11/2003,12.3
3961,9225,0,26.5,11.7,6/11/2003,14.8
3962,9225,0,35.6,12.6,7/11/2003,23
3963,9225,0,31.3,17.5,8/11/2003,13.8
3964,9225,0,31.1,14.2,9/11/2003,16.9
3965,9225,0,34.5,15.3,10/11/2003,19.2
3966,9225,0,40.3,17.1,11/11/2003,23.2
3967,9225,0,36.2,23.4,12/11/2003,12.8
3968,9225,0,23.5,18.9,13/11/2003,4.6
3969,9225,0,27.5,15.4,14/11/2003,12.1
3970,9225,0,26.5,15.3,15/11/2003,11.2
3971,9225,0,30.3,17.5,16/11/2003,12.8
3972,9225,1.6,21.5,16.1,17/11/2003,5.4
3973,9225,7.4,19,10.7,18/11/2003,8.3
3974,9225,5,19.9,11.2,19/11/2003,8.7
3975,9225,0.4,23.6,13,20/11/2003,10.6
3976,9225,0,28.3,11.3,21/11/2003,17
3977,9225,0,33.3,15,22/11/2003,18.3
3978,9225,0,24.9,21.2,23/11/2003,3.7
3979,9225,0,20.8,17.1,24/11/2003,3.7
3980,9225,3.2,22.8,16,25/11/2003,6.8
3981,9225,0,24,13.2,26/11/2003,10.8
3982,9225,0.2,25.4,14,27/11/2003,11.4
3983,9225,0,31,15.5,28/11/2003,15.5
3984,9225,0,27.6,16.9,29/11/2003,10.7
3985,9225,0,26.3,15.4,30/11/2003,10.9
3986,9225,0,26.1,15.7,1/12/2003,10.4
3987,9225,0,25.4,15.7,2/12/2003,9.7
3988,9225,0,28.1,15.3,3/12/2003,12.8
3989,9225,0,31.7,13.2,4/12/2003,18.5
3990,9225,0,31.8,16.6,5/12/2003,15.2
3991,9225,1.4,31,18,6/12/2003,13
3992,9225,0,27,17.6,7/12/2003,9.4
3993,9225,0,22.9,17.4,8/12/2003,5.5
3994,9225,0,22,10.8,9/12/2003,11.2
3995,9225,0,24.1,10.8,10/12/2003,13.3
3996,9225,0,24.3,13.5,11/12/2003,10.8
3997,9225,0,25.7,13.1,12/12/2003,12.6
3998,9225,0,33.9,14.3,13/12/2003,19.6
3999,9225,0,24.7,17.7,14/12/2003,7
4000,9225,0,24.3,14.8,15/12/2003,9.5
4001,9225,0,29.5,14.8,16/12/2003,14.7
4002,9225,0,34.7,18.4,17/12/2003,16.3
4003,9225,3.2,21.9,19.3,18/12/2003,2.6
4004,9225,0,27.1,17.7,19/12/2003,9.4
4005,9225,0,24.3,16.9,20/12/2003,7.4
4006,9225,0,29.9,13.6,21/12/2003,16.3
4007,9225,0,37.3,14,22/12/2003,23.3
4008,9225,0,28,16.7,23/12/2003,11.3
4009,9225,0,29.6,16.4,24/12/2003,13.2
4010,9225,0,32.7,17.6,25/12/2003,15.1
4011,9225,0,38.8,17.7,26/12/2003,21.1
4012,9225,0,36.5,24.6,27/12/2003,11.9
4013,9225,0.8,24.6,17.8,28/12/2003,6.8
4014,9225,0.2,23.5,11.2,29/12/2003,12.3
4015,9225,0,25.3,18.9,30/12/2003,6.4
4016,9225,0,29.1,15.7,31/12/2003,13.4
4017,9225,0,29.8,17.6,1/01/2004,12.2
4018,9225,0,28.5,16.5,2/01/2004,12
4019,9225,0,31.7,17.9,3/01/2004,13.8
4020,9225,0,35.4,17.8,4/01/2004,17.6
4021,9225,0,29.5,20.3,5/01/2004,9.2
4022,9225,0,28.7,17.8,6/01/2004,10.9
4023,9225,0,29.4,16.8,7/01/2004,12.6
4024,9225,0,32.6,15.4,8/01/2004,17.2
4025,9225,0,33.7,18.4,9/01/2004,15.3
4026,9225,0,37.7,19.6,10/01/2004,18.1
4027,9225,0,40.5,22.7,11/01/2004,17.8
4028,9225,0,34.7,17.8,12/01/2004,16.9
4029,9225,0,33.7,17.8,13/01/2004,15.9
4030,9225,0,33.9,17,14/01/2004,16.9
4031,9225,0,30.3,17.5,15/01/2004,12.8
4032,9225,0,31.5,17.4,16/01/2004,14.1
4033,9225,0,35.8,15.8,17/01/2004,20
4034,9225,0,26.8,17.3,18/01/2004,9.5
4035,9225,0,23.2,16.7,19/01/2004,6.5
4036,9225,0,23.9,14.3,20/01/2004,9.6
4037,9225,0,27.8,14.8,21/01/2004,13
4038,9225,0,32.8,16.1,22/01/2004,16.7
4039,9225,0,31.9,17.9,23/01/2004,14
4040,9225,0,29.9,17.9,24/01/2004,12
4041,9225,0,29.3,18.1,25/01/2004,11.2
4042,9225,0,34,19.6,26/01/2004,14.4
4043,9225,0,34.6,19.9,27/01/2004,14.7
4044,9225,0,29,19.3,28/01/2004,9.7
4045,9225,0,24.1,22,29/01/2004,2.1
4046,9225,0,27.7,19.7,30/01/2004,8
4047,9225,0,27.8,18.1,31/01/2004,9.7
4048,9225,0,31.1,15.8,1/02/2004,15.3
4049,9225,0,36.2,18.9,2/02/2004,17.3
4050,9225,0,40.6,19.6,3/02/2004,21
4051,9225,0,29.9,20.4,4/02/2004,9.5
4052,9225,0,30.4,19.1,5/02/2004,11.3
4053,9225,0,30.5,16.6,6/02/2004,13.9
4054,9225,0,30.7,17.3,7/02/2004,13.4
4055,9225,0,31.4,15.4,8/02/2004,16
4056,9225,0,28.2,16.6,9/02/2004,11.6
4057,9225,0,30.4,20.6,10/02/2004,9.8
4058,9225,0,32.3,18.3,11/02/2004,14
4059,9225,0,36.5,21.1,12/02/2004,15.4
4060,9225,0,25.9,21.6,13/02/2004,4.3
4061,9225,0,25.5,14.8,14/02/2004,10.7
4062,9225,0,36.2,15.4,15/02/2004,20.8
4063,9225,0,38.5,22.4,16/02/2004,16.1
4064,9225,0,41.5,27.7,17/02/2004,13.8
4065,9225,1.4,39.5,26.1,18/02/2004,13.4
4066,9225,0,28.4,24.8,19/02/2004,3.6
4067,9225,0.6,21.8,18.2,20/02/2004,3.6
4068,9225,0,27.5,15,21/02/2004,12.5
4069,9225,0,26.7,15.2,22/02/2004,11.5
4070,9225,0,30.5,14.8,23/02/2004,15.7
4071,9225,0,36,16.3,24/02/2004,19.7
4072,9225,0,33.3,21.9,25/02/2004,11.4
4073,9225,0,29.5,19.5,26/02/2004,10
4074,9225,0,28.2,18.5,27/02/2004,9.7
4075,9225,0,32.3,17.9,28/02/2004,14.4
4076,9225,0,38.6,19.5,29/02/2004,19.1
4077,9225,0,27.5,22.6,1/03/2004,4.9
4078,9225,0,25.3,12.4,2/03/2004,12.9
4079,9225,0,25.1,13.9,3/03/2004,11.2
4080,9225,0,25.3,13.1,4/03/2004,12.2
4081,9225,0,26.3,12.9,5/03/2004,13.4
4082,9225,0,27.3,13.3,6/03/2004,14
4083,9225,0,22.8,13.2,7/03/2004,9.6
4084,9225,0,23.7,7.9,8/03/2004,15.8
4085,9225,0,27.5,12,9/03/2004,15.5
4086,9225,0,29.4,15.5,10/03/2004,13.9
4087,9225,0,29.4,16,11/03/2004,13.4
4088,9225,0,31.6,13.8,12/03/2004,17.8
4089,9225,0,33.7,17.1,13/03/2004,16.6
4090,9225,0,32.3,15.8,14/03/2004,16.5
4091,9225,0,23.3,18.3,15/03/2004,5
4092,9225,0,24.3,13.8,16/03/2004,10.5
4093,9225,0,32,14.2,17/03/2004,17.8
4094,9225,0,33.7,16.3,18/03/2004,17.4
4095,9225,0,34.6,18.4,19/03/2004,16.2
4096,9225,0,34.2,18.2,20/03/2004,16
4097,9225,0,40,22.6,21/03/2004,17.4
4098,9225,0,41.4,22.1,22/03/2004,19.3
4099,9225,0,28.2,18.1,23/03/2004,10.1
4100,9225,0,25.5,17.5,24/03/2004,8
4101,9225,0,30.6,15.2,25/03/2004,15.4
4102,9225,0,37.5,19.6,26/03/2004,17.9
4103,9225,0,23.3,17.6,27/03/2004,5.7
4104,9225,0,25.6,11,28/03/2004,14.6
4105,9225,0,29.5,10.7,29/03/2004,18.8
4106,9225,0,26.8,15.3,30/03/2004,11.5
4107,9225,0,24.6,11.9,31/03/2004,12.7
4108,9225,0,26,11.9,1/04/2004,14.1
4109,9225,0,30,9.9,2/04/2004,20.1
4110,9225,0,31.7,13.1,3/04/2004,18.6
4111,9225,0,30.7,20.9,4/04/2004,9.8
4112,9225,0,22.7,17.4,5/04/2004,5.3
4113,9225,0,28.6,13.4,6/04/2004,15.2
4114,9225,0,31.4,16.3,7/04/2004,15.1
4115,9225,0,28.1,18.2,8/04/2004,9.9
4116,9225,1,24.7,16.1,9/04/2004,8.6
4117,9225,0,24.3,9.5,10/04/2004,14.8
4118,9225,0,25.2,12.6,11/04/2004,12.6
4119,9225,0,23.6,12.5,12/04/2004,11.1
4120,9225,3,21.3,15.2,13/04/2004,6.1
4121,9225,0.2,23.7,10.8,14/04/2004,12.9
4122,9225,0,25.7,10.8,15/04/2004,14.9
4123,9225,0,31.1,11.3,16/04/2004,19.8
4124,9225,0,28.1,16,17/04/2004,12.1
4125,9225,0.6,23.7,19.4,18/04/2004,4.3
4126,9225,0,22.1,11.5,19/04/2004,10.6
4127,9225,2.6,23.5,12.8,20/04/2004,10.7
4128,9225,0,23.6,17.6,21/04/2004,6
4129,9225,4.6,22,8.8,22/04/2004,13.2
4130,9225,0,29.6,13.2,23/04/2004,16.4
4131,9225,0,30.7,18,24/04/2004,12.7
4132,9225,0,30.7,19.6,25/04/2004,11.1
4133,9225,0,30.1,15.3,26/04/2004,14.8
4134,9225,0,29.9,12.2,27/04/2004,17.7
4135,9225,0,29.8,10.9,28/04/2004,18.9
4136,9225,0,27.6,12.5,29/04/2004,15.1
4137,9225,0,24.9,13.8,30/04/2004,11.1
4138,9225,0,22.1,13.4,1/05/2004,8.7
4139,9225,0,24,11.9,2/05/2004,12.1
4140,9225,0,26.5,13.1,3/05/2004,13.4
4141,9225,0,26.4,13.1,4/05/2004,13.3
4142,9225,0,28.5,13.9,5/05/2004,14.6
4143,9225,0,30.5,17,6/05/2004,13.5
4144,9225,4.6,22.2,16.9,7/05/2004,5.3
4145,9225,2.6,23.6,14.3,8/05/2004,9.3
4146,9225,0,22.4,13.2,9/05/2004,9.2
4147,9225,33.4,22.2,15.3,10/05/2004,6.9
4148,9225,3.4,20.6,15.3,11/05/2004,5.3
4149,9225,0.4,18.1,7.7,12/05/2004,10.4
4150,9225,0,18.1,3.8,13/05/2004,14.3
4151,9225,0,19.9,3.2,14/05/2004,16.7
4152,9225,0,21.9,4.4,15/05/2004,17.5
4153,9225,5.6,17.8,13.4,16/05/2004,4.4
4154,9225,2,21,9.3,17/05/2004,11.7
4155,9225,10,21.6,12.8,18/05/2004,8.8
4156,9225,0.2,21.6,10.7,19/05/2004,10.9
4157,9225,0,23.6,8.6,20/05/2004,15
4158,9225,0,17.7,12.1,21/05/2004,5.6
4159,9225,27.6,17.5,10.3,22/05/2004,7.2
4160,9225,0.8,18.9,7,23/05/2004,11.9
4161,9225,0,18.6,6.7,24/05/2004,11.9
4162,9225,0,18.3,3.6,25/05/2004,14.7
4163,9225,0,20.3,3.1,26/05/2004,17.2
4164,9225,0,20.8,2.4,27/05/2004,18.4
4165,9225,0,20.8,4.8,28/05/2004,16
4166,9225,0,22.3,4.9,29/05/2004,17.4
4167,9225,0,20.7,3.6,30/05/2004,17.1
4168,9225,12.6,13,10.6,31/05/2004,2.4
4169,9225,0,16.4,6,1/06/2004,10.4
4170,9225,0,17.6,1.2,2/06/2004,16.4
4171,9225,0,19.4,6.6,3/06/2004,12.8
4172,9225,0,18.1,11.5,4/06/2004,6.6
4173,9225,9,21.6,11.6,5/06/2004,10
4174,9225,2,20.5,11.4,6/06/2004,9.1
4175,9225,13,20.3,11.2,7/06/2004,9.1
4176,9225,11,18.1,14.1,8/06/2004,4
4177,9225,4.4,18.9,11.8,9/06/2004,7.1
4178,9225,2.8,20.6,13.1,10/06/2004,7.5
4179,9225,20.8,19.6,13.2,11/06/2004,6.4
4180,9225,13.6,19.2,13.6,12/06/2004,5.6
4181,9225,0.4,20,13.2,13/06/2004,6.8
4182,9225,0.4,21.2,11.1,14/06/2004,10.1
4183,9225,0,23.1,6.4,15/06/2004,16.7
4184,9225,0,24.6,14.4,16/06/2004,10.2
4185,9225,8,18,14.5,17/06/2004,3.5
4186,9225,0,17.2,10.4,18/06/2004,6.8
4187,9225,0,17.2,5.6,19/06/2004,11.6
4188,9225,0,19.2,8.3,20/06/2004,10.9
4189,9225,0,24.3,10.5,21/06/2004,13.8
4190,9225,12,20.4,15.3,22/06/2004,5.1
4191,9225,4.8,18.8,10.5,23/06/2004,8.3
4192,9225,1.6,19.2,9,24/06/2004,10.2
4193,9225,3.2,20.7,9.9,25/06/2004,10.8
4194,9225,0,23.2,5.7,26/06/2004,17.5
4195,9225,0,20.9,13.6,27/06/2004,7.3
4196,9225,15.4,19.2,8.7,28/06/2004,10.5
4197,9225,0.4,19,13.7,29/06/2004,5.3
4198,9225,0.4,18.3,11.5,30/06/2004,6.8
4199,9225,0.8,17.5,11.6,1/07/2004,5.9
4200,9225,14.4,15,12.2,2/07/2004,2.8
4201,9225,5.8,17.3,6.8,3/07/2004,10.5
4202,9225,15.2,16.2,8.7,4/07/2004,7.5
4203,9225,1.6,18.1,5.1,5/07/2004,13
4204,9225,0,20.7,9.4,6/07/2004,11.3
4205,9225,21,18.7,13.7,7/07/2004,5
4206,9225,21,17.3,12.4,8/07/2004,4.9
4207,9225,0,17.1,8.8,9/07/2004,8.3
4208,9225,0,16.1,3.2,10/07/2004,12.9
4209,9225,0,18,0.6,11/07/2004,17.4
4210,9225,0,19.1,5.8,12/07/2004,13.3
4211,9225,0,17.1,7.8,13/07/2004,9.3
4212,9225,0,18.5,2,14/07/2004,16.5
4213,9225,0,17,3.7,15/07/2004,13.3
4214,9225,0,18.4,2.5,16/07/2004,15.9
4215,9225,0,19,5.5,17/07/2004,13.5
4216,9225,0,18.5,5.8,18/07/2004,12.7
4217,9225,0,19.7,4,19/07/2004,15.7
4218,9225,0,15.6,8.7,20/07/2004,6.9
4219,9225,6,20.3,11.5,21/07/2004,8.8
4220,9225,7.8,19.9,12.2,22/07/2004,7.7
4221,9225,0.4,18,7.6,23/07/2004,10.4
4222,9225,0,17.6,3.2,24/07/2004,14.4
4223,9225,3.2,15.6,6.2,25/07/2004,9.4
4224,9225,0,17.4,0.4,26/07/2004,17
4225,9225,0,19.2,1.4,27/07/2004,17.8
4226,9225,0,19.1,4.4,28/07/2004,14.7
4227,9225,0,21.7,4,29/07/2004,17.7
4228,9225,14.6,17.4,7.4,30/07/2004,10
4229,9225,0.8,17,8.9,31/07/2004,8.1
4230,9225,8.8,16.3,11.6,1/08/2004,4.7
4231,9225,1.8,15.4,6.9,2/08/2004,8.5
4232,9225,1.4,18,8,3/08/2004,10
4233,9225,0.4,18.9,8.3,4/08/2004,10.6
4234,9225,5.2,17.1,9.9,5/08/2004,7.2
4235,9225,21.8,15.5,8.2,6/08/2004,7.3
4236,9225,0,17.9,5.7,7/08/2004,12.2
4237,9225,0,18.6,5.5,8/08/2004,13.1
4238,9225,0,19.5,3.6,9/08/2004,15.9
4239,9225,0,20.9,2.9,10/08/2004,18
4240,9225,0,18.3,5.6,11/08/2004,12.7
4241,9225,26.4,17.3,10.5,12/08/2004,6.8
4242,9225,0.2,19.4,11.4,13/08/2004,8
4243,9225,11.6,16.2,10.2,14/08/2004,6
4244,9225,0,16.4,1.5,15/08/2004,14.9
4245,9225,0,18.4,3.6,16/08/2004,14.8
4246,9225,0.2,18.3,7.7,17/08/2004,10.6
4247,9225,11.8,17.2,6.5,18/08/2004,10.7
4248,9225,0,16.5,11.1,19/08/2004,5.4
4249,9225,2.4,18.9,12.3,20/08/2004,6.6
4250,9225,9,19,11.8,21/08/2004,7.2
4251,9225,0.4,18.2,10.7,22/08/2004,7.5
4252,9225,12,19.5,13.4,23/08/2004,6.1
4253,9225,11.2,16.8,11.5,24/08/2004,5.3
4254,9225,9.8,16.5,11.1,25/08/2004,5.4
4255,9225,3.4,18.9,10.2,26/08/2004,8.7
4256,9225,20.8,16.1,10.4,27/08/2004,5.7
4257,9225,16.8,13.3,3.4,28/08/2004,9.9
4258,9225,0.2,16,3.1,29/08/2004,12.9
4259,9225,0,16.6,2.7,30/08/2004,13.9
4260,9225,0,19,3.4,31/08/2004,15.6
4261,9225,0,22.3,5.4,1/09/2004,16.9
4262,9225,0,24.1,4.1,2/09/2004,20
4263,9225,0,24.6,7.5,3/09/2004,17.1
4264,9225,0,21.5,15.2,4/09/2004,6.3
4265,9225,5.8,20.2,12,5/09/2004,8.2
4266,9225,9,14.5,9.1,6/09/2004,5.4
4267,9225,5.6,18,8.1,7/09/2004,9.9
4268,9225,0.2,19.1,9.5,8/09/2004,9.6
4269,9225,3.6,16.5,11.2,9/09/2004,5.3
4270,9225,0.4,16.3,3.4,10/09/2004,12.9
4271,9225,0,18.4,1.7,11/09/2004,16.7
4272,9225,0,22.6,3.9,12/09/2004,18.7
4273,9225,0,22.4,5.2,13/09/2004,17.2
4274,9225,0,20.3,4.7,14/09/2004,15.6
4275,9225,0,20,8,15/09/2004,12
4276,9225,0,21.1,11.3,16/09/2004,9.8
4277,9225,0,21.5,9,17/09/2004,12.5
4278,9225,0,22.1,8.7,18/09/2004,13.4
4279,9225,5,19.6,10.1,19/09/2004,9.5
4280,9225,0.2,21.5,7,20/09/2004,14.5
4281,9225,2.2,16.1,9.8,21/09/2004,6.3
4282,9225,0.2,18.8,3.9,22/09/2004,14.9
4283,9225,0,22,9.2,23/09/2004,12.8
4284,9225,0,23.6,13.5,24/09/2004,10.1
4285,9225,0,19.7,12.3,25/09/2004,7.4
4286,9225,3,17.6,10.4,26/09/2004,7.2
4287,9225,0,19.2,6.1,27/09/2004,13.1
4288,9225,0,20.3,4.6,28/09/2004,15.7
4289,9225,0,20.2,6.3,29/09/2004,13.9
4290,9225,0,20.1,8.2,30/09/2004,11.9
4291,9225,2.8,19.3,12.5,1/10/2004,6.8
4292,9225,0.2,19.6,4.5,2/10/2004,15.1
4293,9225,0,21.7,5.6,3/10/2004,16.1
4294,9225,0,27,8.1,4/10/2004,18.9
4295,9225,0,23.2,12.5,5/10/2004,10.7
4296,9225,10.8,18.9,14.6,6/10/2004,4.3
4297,9225,0.2,20.1,8.8,7/10/2004,11.3
4298,9225,0,22.3,6.9,8/10/2004,15.4
4299,9225,0.8,21.9,10.3,9/10/2004,11.6
4300,9225,0,22,10.3,10/10/2004,11.7
4301,9225,0.6,21.2,16.1,11/10/2004,5.1
4302,9225,10.8,18.9,15.4,12/10/2004,3.5
4303,9225,0.2,18,10.4,13/10/2004,7.6
4304,9225,0,21.4,5.3,14/10/2004,16.1
4305,9225,0,21.1,7.2,15/10/2004,13.9
4306,9225,2.8,20.7,12.1,16/10/2004,8.6
4307,9225,0,25.5,11.9,17/10/2004,13.6
4308,9225,0,29.1,12.1,18/10/2004,17
4309,9225,0,24.3,12.7,19/10/2004,11.6
4310,9225,0,27.9,15.7,20/10/2004,12.2
4311,9225,8.4,24.7,15.3,21/10/2004,9.4
4312,9225,0.2,24,12.8,22/10/2004,11.2
4313,9225,0,25.7,12.9,23/10/2004,12.8
4314,9225,0,25.1,11.1,24/10/2004,14
4315,9225,0,21.8,12.3,25/10/2004,9.5
4316,9225,0,25.1,11,26/10/2004,14.1
4317,9225,0,29.5,13.4,27/10/2004,16.1
4318,9225,0,25.9,15.6,28/10/2004,10.3
4319,9225,0,20.8,16.7,29/10/2004,4.1
4320,9225,0,19.8,15.2,30/10/2004,4.6
4321,9225,0,21.3,10.6,31/10/2004,10.7
4322,9225,0,22.5,10.6,1/11/2004,11.9
4323,9225,0,24.1,12.9,2/11/2004,11.2
4324,9225,1.4,20.4,12.1,3/11/2004,8.3
4325,9225,0,22.7,11.1,4/11/2004,11.6
4326,9225,0,25.8,12.3,5/11/2004,13.5
4327,9225,0,27.7,15.9,6/11/2004,11.8
4328,9225,0,31.3,15.7,7/11/2004,15.6
4329,9225,0,24.9,19.6,8/11/2004,5.3
4330,9225,1,21.2,15.3,9/11/2004,5.9
4331,9225,12,18.9,11.6,10/11/2004,7.3
4332,9225,3.6,20.8,14.6,11/11/2004,6.2
4333,9225,1.8,20.2,14.8,12/11/2004,5.4
4334,9225,0.2,25,10.7,13/11/2004,14.3
4335,9225,0,31.2,12.5,14/11/2004,18.7
4336,9225,0,35.5,16.9,15/11/2004,18.6
4337,9225,0,21.9,17,16/11/2004,4.9
4338,9225,4.4,18.5,14.4,17/11/2004,4.1
4339,9225,0.8,19.5,5,18/11/2004,14.5
4340,9225,0,27,11.9,19/11/2004,15.1
4341,9225,0,32.5,14.6,20/11/2004,17.9
4342,9225,0,34.9,15.1,21/11/2004,19.8
4343,9225,0,36.8,18.8,22/11/2004,18
4344,9225,0,32.1,24.4,23/11/2004,7.7
4345,9225,0,25.3,16.8,24/11/2004,8.5
4346,9225,1.4,23.5,17.3,25/11/2004,6.2
4347,9225,3.8,24.3,15.8,26/11/2004,8.5
4348,9225,2.4,26.1,17,27/11/2004,9.1
4349,9225,0,25.9,16,28/11/2004,9.9
4350,9225,0,20.8,14.2,29/11/2004,6.6
4351,9225,0,20.9,8.9,30/11/2004,12
4352,9225,0,26.4,10.2,1/12/2004,16.2
4353,9225,0,22,12.1,2/12/2004,9.9
4354,9225,0.2,23.5,14,3/12/2004,9.5
4355,9225,0,25.6,10.2,4/12/2004,15.4
4356,9225,1.4,21.6,16.3,5/12/2004,5.3
4357,9225,0,27.5,13.1,6/12/2004,14.4
4358,9225,0,34,16.3,7/12/2004,17.7
4359,9225,0,36.9,17.4,8/12/2004,19.5
4360,9225,0,37.1,21.9,9/12/2004,15.2
4361,9225,0,30.9,16.1,10/12/2004,14.8
4362,9225,0,23.8,15.8,11/12/2004,8
4363,9225,0,27.2,13.7,12/12/2004,13.5
4364,9225,0,35.2,14.7,13/12/2004,20.5
4365,9225,0,41.5,18.7,14/12/2004,22.8
4366,9225,0,30.6,17.1,15/12/2004,13.5
4367,9225,0,25.2,19.5,16/12/2004,5.7
4368,9225,0,25.2,15.9,17/12/2004,9.3
4369,9225,0,26.2,13.6,18/12/2004,12.6
4370,9225,0,35.7,16.3,19/12/2004,19.4
4371,9225,0,34.6,16.8,20/12/2004,17.8
4372,9225,0,24.4,15.4,21/12/2004,9
4373,9225,0,23.6,16.4,22/12/2004,7.2
4374,9225,0,25.5,14.3,23/12/2004,11.2
4375,9225,0,33.8,15.3,24/12/2004,18.5
4376,9225,0,38,19.2,25/12/2004,18.8
4377,9225,0,37.4,22.7,26/12/2004,14.7
4378,9225,0,38.4,20.8,27/12/2004,17.6
4379,9225,1,34.8,21.2,28/12/2004,13.6
4380,9225,0,26.5,18.3,29/12/2004,8.2
4381,9225,0,24.6,15.5,30/12/2004,9.1
4382,9225,0,31.1,17.1,31/12/2004,14
4383,9225,0,36,19.4,1/01/2005,16.6
4384,9225,0,25.1,19.8,2/01/2005,5.3
4385,9225,0,24.7,12.3,3/01/2005,12.4
4386,9225,0,26.2,14.8,4/01/2005,11.4
4387,9225,0,30.3,16.3,5/01/2005,14
4388,9225,0,36.9,17,6/01/2005,19.9
4389,9225,0,25.2,19.7,7/01/2005,5.5
